"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"43935","undefined","undefined","TSEN34&undefined",1,1,"undefined","undefined"
"43936","undefined","undefined","RPS9&undefined",1,352,"undefined","undefined"
"43937","undefined","undefined","ASPHD2&RPS9",1,1,"undefined","undefined"
"43938","NM_001024&NM_001013_5","RPS21&RPS9","RPS21&RPS9",1,1,"5810&3268","5810&3268"
"43939","undefined","undefined","RPS21&RPS9",0,0,"undefined","undefined"
"43940","NM_021974&NM_001013_5","POLR2F&RPS9","POLR2F&RPS9",0,0,"158.82&3268","4.07&3268"
"43941","NR_125371&NM_001013_5","POLR2F&RPS9","POLR2F&RPS9",0,0,"6.11&3268","4.07&3268"
"43942","undefined","undefined","POLR2F&RPS9",1,1,"undefined","undefined"
"43943","undefined","undefined","PI4KAP1&RPS9",1,1,"undefined","undefined"
"43944","NM_001013_5&NM_003347","RPS9&UBE2L3","RPS9&UBE2L3",1,1,"3268&896.4","3268&0"
"43945","undefined","undefined","RPS9&UBE2L3",0,0,"undefined","undefined"
"43946","NM_001013_5&NM_001166221","RPS9&UTP14A","RPS9&UTP14A",0.5,0.5,"3268&0","3268&0"
"43947","NM_001013_5&NM_006649","RPS9&UTP14A","RPS9&UTP14A",0.5,0.5,"3268&48","3268&0"
"43948","undefined","undefined","RPS9&UTP14A",0,0,"undefined","undefined"
"43949","undefined","undefined","RPS9&TXNRD1",1,1,"undefined","undefined"
"43950","undefined","undefined","PSMD10&RPS9&undefined",1,1,"undefined","undefined"
"43951","NM_001013_5&NM_198216","RPS9&SNRPB","RPS9&SNRPB",1,1,"3268&193.76","3268&136.24"
"43952","undefined","undefined","RPS9&SNRPB",0,0,"undefined","undefined"
"43953","undefined","undefined","LENG8-AS1&undefined",1,1,"undefined","undefined"
"43954","undefined","undefined","LENG8&undefined",1,2,"undefined","undefined"
"43955","undefined","undefined","LILRA2&undefined",1,5,"undefined","undefined"
"43956","undefined","undefined","KIR3DL3&undefined",1,1,"undefined","undefined"
"43957","undefined","undefined","NLRP2&undefined",1,1,"undefined","undefined"
"43958","undefined","undefined","GP6&undefined",1,2,"undefined","undefined"
"43959","undefined","undefined","RDH13&undefined",1,3,"undefined","undefined"
"43960","undefined","undefined","TNNT1&undefined",1,1,"undefined","undefined"
"43961","undefined","undefined","TNNI3&undefined",1,2,"undefined","undefined"
"43962","undefined","undefined","SYT5&undefined",1,1,"undefined","undefined"
"43963","undefined","undefined","PTPRH&undefined",1,3,"undefined","undefined"
"43964","NM_000991&NM_001190764","RPL28&TMEM238","RPL28&TMEM238",1,1,"6509.97&1","6509.97&1"
"43965","undefined","undefined","RPL28&TMEM238",0,0,"undefined","undefined"
"43966","undefined","undefined","RPL28&undefined",1,26,"undefined","undefined"
"43967","NM_001166460&NM_000991","MPP1&RPL28","MPP1&RPL28",0.25,0.25,"0&6509.97","0&6509.97"
"43968","NM_001166461&NM_000991","MPP1&RPL28","MPP1&RPL28",0.25,0.25,"1.64&6509.97","0&6509.97"
"43969","NM_001166462&NM_000991","MPP1&RPL28","MPP1&RPL28",0.25,0.25,"3.3&6509.97","0&6509.97"
"43970","NM_002436&NM_000991","MPP1&RPL28","MPP1&RPL28",0.25,0.25,"615.06&6509.97","0&6509.97"
"43971","undefined","undefined","MPP1&RPL28",0,0,"undefined","undefined"
"43972","NM_001166700&NM_000991","FAM104B&RPL28","FAM104B&RPL28",0.333333333333333,0.333333333333333,"13&6509.97","1.33&6509.97"
"43973","NM_001166701&NM_000991","FAM104B&RPL28","FAM104B&RPL28",0.333333333333333,0.333333333333333,"0&6509.97","1.33&6509.97"
"43974","NM_001166704&NM_000991","FAM104B&RPL28","FAM104B&RPL28",0.333333333333333,0.333333333333333,"13&6509.97","1.33&6509.97"
"43975","undefined","undefined","FAM104B&RPL28",0,0,"undefined","undefined"
"43976","NM_006014&NM_000991","LAGE3&RPL28","LAGE3&RPL28",0.333333333333333,0.333333333333333,"132&6509.97","132&6509.97"
"43977","NM_006014&NM_001136134","LAGE3&RPL28","LAGE3&RPL28",0.333333333333333,0.333333333333333,"132&1.01","132&6509.97"
"43978","NM_006014&NM_001136135","LAGE3&RPL28","LAGE3&RPL28",0.333333333333333,0.333333333333333,"132&8.03","132&6509.97"
"43979","undefined","undefined","LAGE3&RPL28",0,0,"undefined","undefined"
"43980","undefined","undefined","RPL28&UBE2S",1,4,"undefined","undefined"
"43981","undefined","undefined","COX7C&RPL28",1,1,"undefined","undefined"
"43982","undefined","undefined","RPL28&TBL1XR1",1,1,"undefined","undefined"
