"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"22253","undefined","undefined","AKR1B10&HSPA9",0,0,"undefined","undefined"
"22254","NM_000146&NM_004134","FTL&HSPA9","FTL&HSPA9",1,1,"41332&370","41332&370"
"22255","undefined","undefined","FTL&HSPA9",0,0,"undefined","undefined"
"22256","NM_004134&NM_001098500","HSPA9&KIAA1217","HSPA9&KIAA1217",0.25,0.25,"370&0.25","370&0.25"
"22257","NM_004134&NM_001282767","HSPA9&KIAA1217","HSPA9&KIAA1217",0.25,0.25,"370&0.25","370&0.25"
"22258","NM_004134&NM_001282768","HSPA9&KIAA1217","HSPA9&KIAA1217",0.25,0.25,"370&0.25","370&0.25"
"22259","NM_004134&NM_019590","HSPA9&KIAA1217","HSPA9&KIAA1217",0.25,0.25,"370&0.25","370&0.25"
"22260","undefined","undefined","HSPA9&KIAA1217",0,0,"undefined","undefined"
"22261","NM_001308347&NM_004134","CIAPIN1&HSPA9","CIAPIN1&HSPA9",0.333333333333333,0.333333333333333,"23.97&370","23.97&370"
"22262","NM_001308358&NM_004134","CIAPIN1&HSPA9","CIAPIN1&HSPA9",0.333333333333333,0.333333333333333,"3.99&370","23.97&370"
"22263","NM_020313&NM_004134","CIAPIN1&HSPA9","CIAPIN1&HSPA9",0.333333333333333,0.333333333333333,"83.04&370","23.97&370"
"22264","undefined","undefined","CIAPIN1&HSPA9",0,0,"undefined","undefined"
"22265","undefined","undefined","CTNNA1&undefined",1,2,"undefined","undefined"
"22266","NM_001290307&NM_014254","CTNNA1&TMEM5","CTNNA1&TMEM5",0.2,0.2,"0&20.59","0&14.41"
"22267","NM_001290309&NM_014254","CTNNA1&TMEM5","CTNNA1&TMEM5",0.2,0.2,"0&20.59","0&14.41"
"22268","NM_001290310&NM_014254","CTNNA1&TMEM5","CTNNA1&TMEM5",0.2,0.2,"0&20.59","0&14.41"
"22269","NM_001290312&NM_014254","CTNNA1&TMEM5","CTNNA1&TMEM5",0.2,0.2,"0&20.59","0&14.41"
"22270","NM_001903&NM_014254","CTNNA1&TMEM5","CTNNA1&TMEM5",0.2,0.2,"95&20.59","0&14.41"
"22271","undefined","undefined","CTNNA1&TMEM5",0,0,"undefined","undefined"
"22272","NM_001290307&NM_001254756","CTNNA1&CYB5D2","CTNNA1&CYB5D2",0.2,0.2,"0&3.94","0&3.94"
"22273","NM_001290309&NM_001254756","CTNNA1&CYB5D2","CTNNA1&CYB5D2",0.2,0.2,"0&3.94","0&3.94"
"22274","NM_001290310&NM_001254756","CTNNA1&CYB5D2","CTNNA1&CYB5D2",0.2,0.2,"0&3.94","0&3.94"
"22275","NM_001290312&NM_001254756","CTNNA1&CYB5D2","CTNNA1&CYB5D2",0.2,0.2,"0&3.94","0&3.94"
"22276","NM_001903&NM_001254756","CTNNA1&CYB5D2","CTNNA1&CYB5D2",0.2,0.2,"95&3.94","0&3.94"
"22277","undefined","undefined","CTNNA1&CYB5D2",0,0,"undefined","undefined"
"22278","undefined","undefined","ECSCR&MATR3&TMEM173&ZNHIT3",1,1,"undefined","undefined"
"22279","undefined","undefined","MATR3&undefined",1,2,"undefined","undefined"
"22280","undefined","undefined","MATR3&PAIP2&undefined",1,1,"undefined","undefined"
"22281","undefined","undefined","MATR3&PAIP2",1,1,"undefined","undefined"
"22282","NM_016139&NM_016480","CHCHD2&PAIP2","CHCHD2&PAIP2",0.5,0.5,"1497&211.04","1497&0"
"22283","NM_016139&NR_109830","CHCHD2&PAIP2","CHCHD2&PAIP2",0.5,0.5,"1497&67.96","1497&0"
"22284","undefined","undefined","CHCHD2&PAIP2",0,0,"undefined","undefined"
"22285","undefined","undefined","PAIP2&SPATA24",1,1,"undefined","undefined"
"22286","undefined","undefined","PAIP2&undefined",1,1,"undefined","undefined"
"22287","NM_001033112&NM_001026","PAIP2&RPS24","PAIP2&RPS24",0.333333333333333,0.333333333333333,"0&2172.13","0&2172.13"
"22288","NM_016480&NM_001026","PAIP2&RPS24","PAIP2&RPS24",0.333333333333333,0.333333333333333,"211.04&2172.13","0&2172.13"
"22289","NR_109830&NM_001026","PAIP2&RPS24","PAIP2&RPS24",0.333333333333333,0.333333333333333,"67.96&2172.13","0&2172.13"
"22290","undefined","undefined","PAIP2&RPS24",0,0,"undefined","undefined"
"22291","NM_001033112&NM_000977","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"0&1650.12","0&1650.12"
"22292","NM_001033112&NM_001243130","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"0&0","0&1650.12"
"22293","NM_001033112&NM_001243131","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"0&0","0&1650.12"
"22294","NM_016480&NM_000977","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"211.04&1650.12","0&1650.12"
"22295","NM_016480&NM_001243130","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"211.04&0","0&1650.12"
"22296","NM_016480&NM_001243131","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"211.04&0","0&1650.12"
"22297","NR_109830&NM_000977","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"67.96&1650.12","0&1650.12"
"22298","NR_109830&NM_001243130","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"67.96&0","0&1650.12"
"22299","NR_109830&NM_001243131","PAIP2&RPL13","PAIP2&RPL13",0.111111111111111,0.111111111111111,"67.96&0","0&1650.12"
"22300","undefined","undefined","PAIP2&RPL13",0,0,"undefined","undefined"
"22301","undefined","undefined","DNAJC18&MZB1",1,2,"undefined","undefined"
"22302","NM_006364&NM_003339","SEC23A&UBE2D2","SEC23A&UBE2D2",1,1,"465&189.83","465&189.83"
"22303","undefined","undefined","SEC23A&UBE2D2",0,0,"undefined","undefined"
"22304","NM_001127889&NM_003339","SPG21&UBE2D2","SPG21&UBE2D2",0.333333333333333,0.333333333333333,"4.07&189.83","4.07&189.83"
"22305","NM_001127890&NM_003339","SPG21&UBE2D2","SPG21&UBE2D2",0.333333333333333,0.333333333333333,"3&189.83","4.07&189.83"
"22306","NM_016630&NM_003339","SPG21&UBE2D2","SPG21&UBE2D2",0.333333333333333,0.333333333333333,"109.93&189.83","4.07&189.83"
"22307","undefined","undefined","SPG21&UBE2D2",0,0,"undefined","undefined"
"22308","undefined","undefined","CXXC5&undefined",1,6,"undefined","undefined"
"22309","NM_014301&NM_005859","ISCU&PURA","ISCU&PURA",0.5,0.5,"7.38&23","1.1&23"
"22310","NM_213595&NM_005859","ISCU&PURA","ISCU&PURA",0.5,0.5,"141.51&23","1.1&23"
"22311","undefined","undefined","ISCU&PURA",0,0,"undefined","undefined"
"22312","undefined","undefined","PURA&undefined",1,1,"undefined","undefined"
"22313","NM_032412&NM_003574","CYSTM1&VAPA","CYSTM1&VAPA",0.5,0.5,"445&3.68","445&3.68"
"22314","NM_032412&NM_194434","CYSTM1&VAPA","CYSTM1&VAPA",0.5,0.5,"445&279.32","445&3.68"
"22315","undefined","undefined","CYSTM1&VAPA",0,0,"undefined","undefined"
"22316","undefined","undefined","CYSTM1&undefined",1,4,"undefined","undefined"
"22317","undefined","undefined","CYSTM1&RPL18",1,1,"undefined","undefined"
"22318","NM_032412&NM_001022","CYSTM1&RPS19","CYSTM1&RPS19",0,0,"445&7971","445&7971"
"22319","undefined","undefined","CYSTM1&RPS19",1,1,"undefined","undefined"
"22320","undefined","undefined","CYSTM1&PFDN1",1,1,"undefined","undefined"
"22321","NM_001184761&NM_032412","CLTA&CYSTM1","CLTA&CYSTM1",0,0,"266.71&445","0&445"
"22322","NM_001833&NM_032412","CLTA&CYSTM1","CLTA&CYSTM1",0,0,"111.22&445","0&445"
"22323","undefined","undefined","CLTA&CYSTM1",1,1,"undefined","undefined"
"22324","NM_032412&NM_001300981","CYSTM1&PPIA","CYSTM1&PPIA",0.5,0.5,"445&61.27","445&61.27"
"22325","NM_032412&NM_021130","CYSTM1&PPIA","CYSTM1&PPIA",0.5,0.5,"445&8319.73","445&61.27"
"22326","undefined","undefined","CYSTM1&PPIA",0,0,"undefined","undefined"
"22327","NM_000691&NM_002622","ALDH3A1&PFDN1","ALDH3A1&PFDN1",0.333333333333333,0.333333333333333,"855.47&133","855.47&133"
"22328","NM_001135167&NM_002622","ALDH3A1&PFDN1","ALDH3A1&PFDN1",0.333333333333333,0.333333333333333,"4.18&133","855.47&133"
"22329","NM_001135168&NM_002622","ALDH3A1&PFDN1","ALDH3A1&PFDN1",0.333333333333333,0.333333333333333,"8.35&133","855.47&133"
"22330","undefined","undefined","ALDH3A1&PFDN1",0,0,"undefined","undefined"
"22331","undefined","undefined","PFDN1&undefined",1,1,"undefined","undefined"
