"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"38297","NM_006386&NM_001142284","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&0","36&444.21"
"38298","NM_006386&NM_001142285","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&0","36&444.21"
"38299","NM_006386&NM_033022","DDX17&RPS24","DDX17&RPS24",0.0833333333333333,0.0833333333333333,"36&87.89","36&444.21"
"38300","undefined","undefined","DDX17&RPS24",0,0,"undefined","undefined"
"38301","NM_138443&NM_001026","HAUS1&RPS24","HAUS1&RPS24",0,0,"26.92&444.21","26.92&444.21"
"38302","NM_138443&NM_001142282","HAUS1&RPS24","HAUS1&RPS24",0,0,"26.92&87.89","26.92&444.21"
"38303","NM_138443&NM_001142283","HAUS1&RPS24","HAUS1&RPS24",0,0,"26.92&0","26.92&444.21"
"38304","NM_138443&NM_001142284","HAUS1&RPS24","HAUS1&RPS24",0,0,"26.92&0","26.92&444.21"
"38305","NM_138443&NM_001142285","HAUS1&RPS24","HAUS1&RPS24",0,0,"26.92&0","26.92&444.21"
"38306","NM_138443&NM_033022","HAUS1&RPS24","HAUS1&RPS24",0,0,"26.92&87.89","26.92&444.21"
"38307","NR_026978&NM_001026","HAUS1&RPS24","HAUS1&RPS24",0,0,"1.08&444.21","26.92&444.21"
"38308","NR_026978&NM_001142282","HAUS1&RPS24","HAUS1&RPS24",0,0,"1.08&87.89","26.92&444.21"
"38309","NR_026978&NM_001142283","HAUS1&RPS24","HAUS1&RPS24",0,0,"1.08&0","26.92&444.21"
"38310","NR_026978&NM_001142284","HAUS1&RPS24","HAUS1&RPS24",0,0,"1.08&0","26.92&444.21"
"38311","NR_026978&NM_001142285","HAUS1&RPS24","HAUS1&RPS24",0,0,"1.08&0","26.92&444.21"
"38312","NR_026978&NM_033022","HAUS1&RPS24","HAUS1&RPS24",0,0,"1.08&87.89","26.92&444.21"
"38313","undefined","undefined","HAUS1&RPS24",1,1,"undefined","undefined"
"38314","NM_018944&NM_001026","MIS18A&RPS24","MIS18A&RPS24",0.166666666666667,0.166666666666667,"56&444.21","56&444.21"
"38315","NM_018944&NM_001142282","MIS18A&RPS24","MIS18A&RPS24",0.166666666666667,0.166666666666667,"56&87.89","56&444.21"
"38316","NM_018944&NM_001142283","MIS18A&RPS24","MIS18A&RPS24",0.166666666666667,0.166666666666667,"56&0","56&444.21"
"38317","NM_018944&NM_001142284","MIS18A&RPS24","MIS18A&RPS24",0.166666666666667,0.166666666666667,"56&0","56&444.21"
"38318","NM_018944&NM_001142285","MIS18A&RPS24","MIS18A&RPS24",0.166666666666667,0.166666666666667,"56&0","56&444.21"
"38319","NM_018944&NM_033022","MIS18A&RPS24","MIS18A&RPS24",0.166666666666667,0.166666666666667,"56&87.89","56&444.21"
"38320","undefined","undefined","MIS18A&RPS24",0,0,"undefined","undefined"
"38321","undefined","undefined","RPS24&UCHL3",1,1,"undefined","undefined"
"38322","undefined","undefined","GGACT&PCCA&RPS24",1,1,"undefined","undefined"
"38323","undefined","undefined","RPS24&undefined",1,18,"undefined","undefined"
"38324","NM_001142282&NM_015070","RPS24&ZC3H13","RPS24&ZC3H13",0.5,0.5,"87.89&24","444.21&24"
"38325","NM_033022&NM_015070","RPS24&ZC3H13","RPS24&ZC3H13",0.5,0.5,"87.89&24","444.21&24"
"38326","undefined","undefined","RPS24&ZC3H13",0,0,"undefined","undefined"
"38327","undefined","undefined","RPS24&TRAP1",1,1,"undefined","undefined"
"38328","undefined","undefined","KRT8&RPS24",1,1,"undefined","undefined"
"38329","undefined","undefined","RPS24&SLTM",1,1,"undefined","undefined"
"38330","undefined","undefined","FLVCR2&RPS24",1,1,"undefined","undefined"
"38331","undefined","undefined","RPS24&RPS6KA3",1,1,"undefined","undefined"
"38332","undefined","undefined","HBG1&RPS24",1,1,"undefined","undefined"
"38333","NM_053275&NM_001026","RPLP0&RPS24","RPLP0&RPS24",1,1,"255.95&444.21","1162.05&444.21"
