"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"5309","undefined","undefined","LOC102724058&SCN1A",1,37,"undefined","undefined"
"5310","undefined","undefined","LOC101929680&LOC102724058&SCN1A",1,16,"undefined","undefined"
"5311","undefined","undefined","LOC101929680&SCN9A",1,45,"undefined","undefined"
"5312","undefined","undefined","LOC101929680&SCN9A&undefined",1,7,"undefined","undefined"
"5313","undefined","undefined","SCN7A&undefined",1,29,"undefined","undefined"
"5314","undefined","undefined","B3GALT1&undefined",1,14,"undefined","undefined"
"5315","NM_020981&NR_131227","B3GALT1&LOC105616981","B3GALT1&LOC105616981",1,1,"76.63&45.37","76.63&45.37"
"5316","undefined","undefined","B3GALT1&LOC105616981",0,0,"undefined","undefined"
"5317","NM_001256126&NR_045786","CERS6&CERS6-AS1","CERS6&CERS6-AS1",0.5,2.5,"192.18&35.94","192.18&35.94"
"5318","NM_203463&NR_045786","CERS6&CERS6-AS1","CERS6&CERS6-AS1",0.5,2.5,"490.67&35.94","192.18&35.94"
"5319","undefined","undefined","CERS6&CERS6-AS1",0,0,"undefined","undefined"
"5320","undefined","undefined","CERS6-AS1&undefined",1,1,"undefined","undefined"
"5321","undefined","undefined","NOSTRIN&undefined",1,61,"undefined","undefined"
"5322","undefined","undefined","SPC25&undefined",1,22,"undefined","undefined"
"5323","undefined","undefined","G6PC2&undefined",1,9,"undefined","undefined"
"5324","undefined","undefined","ABCB11&undefined",1,27,"undefined","undefined"
"5325","NM_152384&NM_006063","BBS5&KLHL41","BBS5&KLHL41",1,10,"282&125","282&125"
"5326","undefined","undefined","BBS5&KLHL41",0,0,"undefined","undefined"
"5327","undefined","undefined","SSB&undefined",1,23,"undefined","undefined"
"5328","undefined","undefined","ITGB1BP2&SSB&undefined",1,2,"undefined","undefined"
"5329","NM_001303277&NM_001294145","ITGB1BP2&SSB","ITGB1BP2&SSB",0.25,0.5,"24.28&65.4","24.28&65.4"
"5330","NM_001303277&NM_003142","ITGB1BP2&SSB","ITGB1BP2&SSB",0.25,0.5,"24.28&130.74","24.28&65.4"
"5331","NM_012278&NM_001294145","ITGB1BP2&SSB","ITGB1BP2&SSB",0.25,0.5,"64.72&65.4","24.28&65.4"
"5332","NM_012278&NM_003142","ITGB1BP2&SSB","ITGB1BP2&SSB",0.25,0.5,"64.72&130.74","24.28&65.4"
"5333","undefined","undefined","ITGB1BP2&SSB",0,0,"undefined","undefined"
"5334","NM_001293186&NM_001294145","METTL5&SSB","METTL5&SSB",0.0166666666666667,0.166666666666667,"84.35&65.4","84.35&65.4"
"5335","NM_001293186&NM_003142","METTL5&SSB","METTL5&SSB",0.0166666666666667,0.166666666666667,"84.35&130.74","84.35&65.4"
"5336","NM_001293187&NM_001294145","METTL5&SSB","METTL5&SSB",0.0166666666666667,0.166666666666667,"47.18&65.4","84.35&65.4"
"5337","NM_001293187&NM_003142","METTL5&SSB","METTL5&SSB",0.0166666666666667,0.166666666666667,"47.18&130.74","84.35&65.4"
"5338","NM_014168&NM_001294145","METTL5&SSB","METTL5&SSB",0.0166666666666667,0.166666666666667,"40.34&65.4","84.35&65.4"
"5339","NM_014168&NM_003142","METTL5&SSB","METTL5&SSB",0.0166666666666667,0.166666666666667,"40.34&130.74","84.35&65.4"
"5340","undefined","undefined","METTL5&SSB",0.9,9,"undefined","undefined"
"5341","undefined","undefined","LOC101929753&MYO3B",1,180,"undefined","undefined"
"5342","NM_001290030&NR_110185","ERICH2&LOC101926913","ERICH2&LOC101926913",0.0952380952380952,5.33333333333333,"139.17&57","8.52&57"
"5343","NM_001290031&NR_110185","ERICH2&LOC101926913","ERICH2&LOC101926913",0.0952380952380952,5.33333333333333,"6.16&57","8.52&57"
"5344","NR_110644&NR_110185","ERICH2&LOC101926913","ERICH2&LOC101926913",0.0952380952380952,5.33333333333333,"226.15&57","8.52&57"
"5345","undefined","undefined","ERICH2&LOC101926913",0.714285714285714,40,"undefined","undefined"
"5346","undefined","undefined","LOC101926913&undefined",1,5,"undefined","undefined"
"5347","undefined","undefined","GAD1&undefined",1,8,"undefined","undefined"
"5348","undefined","undefined","METAP1D&SLC25A12",1,7,"undefined","undefined"
"5349","undefined","undefined","METAP1D&SLC25A12&undefined",1,8,"undefined","undefined"
"5350","undefined","undefined","SLC25A12&undefined",1,5,"undefined","undefined"
"5351","undefined","undefined","DLX1&undefined",1,15,"undefined","undefined"
"5352","NM_001286790&NM_004405","CNOT6L&DLX2","CNOT6L&DLX2",0.333333333333333,2,"596.56&106","596.56&106"
"5353","NM_144571&NM_004405","CNOT6L&DLX2","CNOT6L&DLX2",0.333333333333333,2,"336.44&106","596.56&106"
"5354","undefined","undefined","CNOT6L&DLX2",0.333333333333333,2,"undefined","undefined"
"5355","undefined","undefined","ITGA6&PDK1&undefined",1,5,"undefined","undefined"
"5356","undefined","undefined","PDK1&undefined",1,23,"undefined","undefined"
"5357","undefined","undefined","RAPGEF4-AS1&undefined",1,2,"undefined","undefined"
"5358","NM_007023&NR_026995","RAPGEF4&RAPGEF4-AS1","RAPGEF4&RAPGEF4-AS1",0.545454545454545,6,"433.32&162","84.79&162"
"5359","undefined","undefined","RAPGEF4&RAPGEF4-AS1",0.454545454545455,5,"undefined","undefined"
"5360","NR_033882&NM_016653","MLK7-AS1&ZAK","MLK7-AS1&ZAK",0.0217391304347826,0.5,"93&241.51","93&241.51"
"5361","NR_033882&NM_133646","MLK7-AS1&ZAK","MLK7-AS1&ZAK",0.0217391304347826,0.5,"93&354.49","93&241.51"
"5362","undefined","undefined","MLK7-AS1&ZAK",0.956521739130435,22,"undefined","undefined"
"5363","undefined","undefined","SP3&undefined",1,17,"undefined","undefined"
"5364","undefined","undefined","CHRNA1&undefined",1,4,"undefined","undefined"
"5365","undefined","undefined","HOXD11&undefined",1,15,"undefined","undefined"
"5366","NM_002148&NM_021192","HOXD10&HOXD11","HOXD10&HOXD11",1,10,"60&90","60&90"
"5367","undefined","undefined","HOXD10&HOXD11",0,0,"undefined","undefined"
"5368","undefined","undefined","HOXD10&HOXD11&undefined",1,4,"undefined","undefined"
"5369","undefined","undefined","HOXD10&undefined",1,4,"undefined","undefined"
"5370","undefined","undefined","HOXD-AS2&undefined",1,16,"undefined","undefined"
"5371","undefined","undefined","HOXD-AS2&HOXD9",1,9,"undefined","undefined"
"5372","NR_038435&NM_001199746","HOXD-AS2&HOXD8","HOXD-AS2&HOXD8",0.333333333333333,4,"36&93.15","36&93.15"
"5373","NR_038435&NM_001199747","HOXD-AS2&HOXD8","HOXD-AS2&HOXD8",0.333333333333333,4,"36&25.7","36&93.15"
"5374","NR_038435&NM_019558","HOXD-AS2&HOXD8","HOXD-AS2&HOXD8",0.333333333333333,4,"36&93.15","36&93.15"
"5375","undefined","undefined","HOXD-AS2&HOXD8",0,0,"undefined","undefined"
"5376","NR_038435&NM_006898","HOXD-AS2&HOXD3","HOXD-AS2&HOXD3",1,5,"36&214","36&214"
"5377","undefined","undefined","HOXD-AS2&HOXD3",0,0,"undefined","undefined"
"5378","undefined","undefined","HOXD3&undefined",1,20,"undefined","undefined"
"5379","undefined","undefined","HAGLR&HOXD3",1,8,"undefined","undefined"
"5380","undefined","undefined","LINC01117&undefined",1,25,"undefined","undefined"
