"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"57454","NM_001243965_3&NM_001272073","HLA-DRB1&QARS","HLA-DRB1&QARS",0.166666666666667,0.166666666666667,"0&0","0&0"
"57455","NM_001243965_3&NM_005051","HLA-DRB1&QARS","HLA-DRB1&QARS",0.166666666666667,0.166666666666667,"0&122.23","0&0"
"57456","NM_001243965_3&NR_073590","HLA-DRB1&QARS","HLA-DRB1&QARS",0.166666666666667,0.166666666666667,"0&1.77","0&0"
"57457","NM_002124&NM_001272073","HLA-DRB1&QARS","HLA-DRB1&QARS",0.166666666666667,0.166666666666667,"1419&0","0&0"
"57458","NM_002124&NM_005051","HLA-DRB1&QARS","HLA-DRB1&QARS",0.166666666666667,0.166666666666667,"1419&122.23","0&0"
"57459","NM_002124&NR_073590","HLA-DRB1&QARS","HLA-DRB1&QARS",0.166666666666667,0.166666666666667,"1419&1.77","0&0"
"57460","undefined","undefined","HLA-DRB1&QARS",0,0,"undefined","undefined"
"57461","NM_001272073&NM_000981","QARS&RPL19","QARS&RPL19",0,0,"0&7918","0&7918"
"57462","NM_005051&NM_000981","QARS&RPL19","QARS&RPL19",0,0,"122.23&7918","0&7918"
"57463","NR_073590&NM_000981","QARS&RPL19","QARS&RPL19",0,0,"1.77&7918","0&7918"
"57464","undefined","undefined","QARS&RPL19",1,1,"undefined","undefined"
"57465","NM_001272073&NM_001303624","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"0&7868.85","0&27.01"
"57466","NM_001272073&NM_001303625","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"0&1397.26","0&27.01"
"57467","NM_001272073&NM_006013","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"0&12.77","0&27.01"
"57468","NM_005051&NM_001303624","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"122.23&7868.85","0&27.01"
"57469","NM_005051&NM_001303625","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"122.23&1397.26","0&27.01"
"57470","NM_005051&NM_006013","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"122.23&12.77","0&27.01"
"57471","NR_073590&NM_001303624","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"1.77&7868.85","0&27.01"
"57472","NR_073590&NM_001303625","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"1.77&1397.26","0&27.01"
"57473","NR_073590&NM_006013","QARS&RPL10","QARS&RPL10",0.111111111111111,0.111111111111111,"1.77&12.77","0&27.01"
"57474","undefined","undefined","QARS&RPL10",0,0,"undefined","undefined"
"57475","NM_001272073&NM_015129","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"0&2.98","0&2.98"
"57476","NM_001272073&NM_145799","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"0&181.59","0&2.98"
